src_idx,src_label,tgt_idx,tgt_label,optimal_lag,max_correlation
6,ACC_COGS,8,ACC_Accounts_Receivable,10,1.0
6,ACC_COGS,9,UNKNOWN_LEAK,9,0.9891
6,ACC_COGS,10,ACC_Equity_Capital,0,0.0
7,ACC_Sales_Revenue,0,ACC_Accounts_Payable,10,1.0
7,ACC_Sales_Revenue,1,ACC_Inventory,10,1.0
7,ACC_Sales_Revenue,2,ACC_Cash,10,1.0
7,ACC_Sales_Revenue,3,ACC_Payroll_Exp,10,1.0
7,ACC_Sales_Revenue,4,ACC_Rent_Exp,10,1.0
7,ACC_Sales_Revenue,5,ACC_Travel_Exp,4,0.6532
7,ACC_Sales_Revenue,6,ACC_COGS,3,0.9539
7,ACC_Sales_Revenue,7,ACC_Sales_Revenue,10,1.0
7,ACC_Sales_Revenue,8,ACC_Accounts_Receivable,8,0.8835
7,ACC_Sales_Revenue,9,UNKNOWN_LEAK,10,1.0
7,ACC_Sales_Revenue,10,ACC_Equity_Capital,0,0.0
8,ACC_Accounts_Receivable,0,ACC_Accounts_Payable,10,1.0
8,ACC_Accounts_Receivable,1,ACC_Inventory,10,1.0
8,ACC_Accounts_Receivable,2,ACC_Cash,10,1.0
8,ACC_Accounts_Receivable,3,ACC_Payroll_Exp,10,1.0
8,ACC_Accounts_Receivable,4,ACC_Rent_Exp,10,1.0
8,ACC_Accounts_Receivable,5,ACC_Travel_Exp,7,0.8567
8,ACC_Accounts_Receivable,6,ACC_COGS,6,0.9566
8,ACC_Accounts_Receivable,7,ACC_Sales_Revenue,10,1.0
8,ACC_Accounts_Receivable,8,ACC_Accounts_Receivable,0,1.0
8,ACC_Accounts_Receivable,9,UNKNOWN_LEAK,10,1.0
8,ACC_Accounts_Receivable,10,ACC_Equity_Capital,0,0.0
9,UNKNOWN_LEAK,0,ACC_Accounts_Payable,8,0.4074
9,UNKNOWN_LEAK,1,ACC_Inventory,8,0.7162
9,UNKNOWN_LEAK,2,ACC_Cash,7,0.644
9,UNKNOWN_LEAK,3,ACC_Payroll_Exp,6,0.6131
9,UNKNOWN_LEAK,4,ACC_Rent_Exp,8,0.8145
9,UNKNOWN_LEAK,5,ACC_Travel_Exp,10,1.0
9,UNKNOWN_LEAK,6,ACC_COGS,10,1.0
9,UNKNOWN_LEAK,7,ACC_Sales_Revenue,8,0.6955
9,UNKNOWN_LEAK,8,ACC_Accounts_Receivable,10,1.0
9,UNKNOWN_LEAK,9,UNKNOWN_LEAK,0,1.0
9,UNKNOWN_LEAK,10,ACC_Equity_Capital,0,0.0
10,ACC_Equity_Capital,0,ACC_Accounts_Payable,0,0.0
10,ACC_Equity_Capital,1,ACC_Inventory,0,0.0
10,ACC_Equity_Capital,2,ACC_Cash,0,0.0
10,ACC_Equity_Capital,3,ACC_Payroll_Exp,0,0.0
10,ACC_Equity_Capital,4,ACC_Rent_Exp,0,0.0
10,ACC_Equity_Capital,5,ACC_Travel_Exp,0,0.0
10,ACC_Equity_Capital,6,ACC_COGS,0,0.0
10,ACC_Equity_Capital,7,ACC_Sales_Revenue,0,0.0
10,ACC_Equity_Capital,8,ACC_Accounts_Receivable,0,0.0
10,ACC_Equity_Capital,9,UNKNOWN_LEAK,0,0.0
10,ACC_Equity_Capital,10,ACC_Equity_Capital,0,0.0
