t_idx,node_idx,net_flux_q,velocity_v,acceleration_a,inertia_M,viscosity_C,external_force_F
14,2,9.0000,4.7700,11.0100,10.1908,0.0686,112.5277
14,3,3.5000,-7.5300,-28.8600,14.1323,0.0421,-408.1754
14,4,5.6700,5.2300,36.6700,11.4500,0.0431,420.0969
15,0,-25.3300,-28.4800,-32.2100,12.9785,0.0767,-420.2212
15,1,20.0900,41.4100,47.6100,14.7438,0.0383,703.5401
15,2,-23.1500,-32.1500,-36.9200,11.2177,0.0585,-416.0369
15,3,19.0900,15.5900,23.1200,13.4746,0.0425,312.1956
15,4,9.3000,3.6300,-1.6000,12.0777,0.0450,-19.1609
16,0,-33.9300,-8.6000,19.8800,15.4677,0.0767,306.8384
16,1,12.5900,-7.5000,-48.9100,15.4808,0.0416,-757.4764
16,2,6.0300,29.1800,61.3300,10.7592,0.0557,661.4889
16,3,-7.3500,-26.4400,-42.0300,12.5038,0.0403,-526.6028
16,4,22.6600,13.3600,9.7300,13.5592,0.0445,132.5263
17,0,32.6400,66.5700,75.1700,17.9354,0.0442,1351.1461
17,1,-17.2500,-29.8400,-22.3400,15.9369,0.0398,-357.2187
17,2,-7.7600,-13.7900,-42.9700,10.3685,0.0547,-446.2867
17,3,4.0600,11.4100,37.8500,11.4423,0.0441,433.5943
17,4,-11.6900,-34.3500,-47.7100,13.0108,0.0423,-622.1968
18,0,-7.3400,-39.9800,-106.5500,17.8369,0.0397,-1902.1094
18,1,14.6000,31.8500,61.6900,16.5546,0.0382,1022.4717
18,2,-12.3400,-4.5800,9.2100,10.8000,0.0547,99.2173
18,3,8.0100,3.9500,-7.4600,11.0723,0.0476,-82.4116
18,4,-2.9300,8.7600,43.1100,12.6100,0.0443,544.0056
19,0,6.7100,14.0500,54.0300,17.1462,0.0394,926.9602
19,1,25.5900,10.9900,-20.8600,15.4023,0.0407,-320.8449
19,2,-37.7100,-25.3700,-20.7900,13.1462,0.0523,-274.6366
19,3,13.3700,5.3600,1.4100,10.3123,0.0482,14.7987
19,4,-7.9600,-5.0300,-13.7900,12.7931,0.0443,-176.6394
20,0,6.3100,-0.4000,-14.4500,16.4577,0.0394,-237.8294
20,1,-1.7600,-27.3500,-38.3400,15.5200,0.0433,-596.2197
20,2,-22.1000,15.6100,40.9800,13.2392,0.0517,543.3500
20,3,6.5600,-6.8100,-12.1700,9.7115,0.0548,-118.5627
20,4,10.9900,18.9500,23.9800,11.9454,0.0440,287.2839
21,0,-5.2900,-11.6000,-11.2000,16.5669,0.0393,-186.0053
21,1,31.8200,33.5800,60.9300,17.3238,0.0406,1056.9053
21,2,-4.0900,18.0100,2.4000,13.4308,0.0527,33.1822
21,3,1.1300,-5.4300,1.3800,9.2062,0.0580,12.3897
21,4,-23.5700,-34.5600,-53.5100,12.3477,0.0409,-662.1383
22,0,-4.7600,0.5300,12.1300,15.2515,0.0401,185.0224
22,1,-14.6500,-46.4700,-80.0500,17.9900,0.0362,-1441.7808
22,2,-10.8900,-6.8000,-24.8100,12.5523,0.0555,-311.8000
22,3,17.3400,16.2100,21.6400,9.5762,0.0591,208.1855
22,4,12.9600,36.5300,71.0900,11.8854,0.0409,846.4260
23,0,25.8200,30.5800,30.0500,15.6454,0.0383,471.3148
23,1,-11.1900,3.4600,49.9300,15.8723,0.0386,792.6380
23,2,-0.3900,10.5000,17.3000,12.3346,0.0588,214.0058
23,3,-5.4300,-22.7700,-38.9800,8.4269,0.0643,-329.9450
23,4,-8.8100,-21.7700,-58.3000,12.1346,0.0411,-708.3422
24,0,14.9700,-10.8500,-41.4300,15.0462,0.0379,-623.7737
24,1,-35.9100,-24.7200,-28.1800,17.3208,0.0384,-489.0477
24,2,3.4700,3.8600,-6.6400,11.6638,0.0606,-77.2140
24,3,-7.2300,-1.8000,20.9700,8.8000,0.0701,184.4097
24,4,24.7000,33.5100,55.2800,13.3508,0.0390,739.3372
25,0,-10.3300,-25.3000,-14.4500,13.6277,0.0366,-197.8453
25,1,3.8900,39.8000,64.5200,17.3677,0.0357,1121.9834
25,2,9.4600,5.9900,2.1300,11.5862,0.0603,25.0396
25,3,-28.8600,-21.6300,-19.8300,10.2277,0.0666,-204.2559
25,4,25.8400,1.1400,-32.3700,12.8862,0.0432,-417.0756
26,0,-27.5500,-17.2200,8.0800,15.7023,0.0376,126.2272
26,1,-11.5400,-15.4300,-55.2300,17.0923,0.0355,-944.5559
26,2,31.6600,22.2000,16.2100,13.6962,0.0572,223.2846
26,3,-8.1700,20.6900,42.3200,10.0077,0.0669,424.9105
26,4,15.6000,-10.2400,-11.3800,14.0523,0.0463,-160.3890
27,0,-13.3500,14.2000,31.4200,16.4869,0.0372,518.5467
27,1,6.1500,17.6900,33.1200,15.9254,0.0351,528.0702
27,2,23.3100,-8.3500,-30.5500,14.7969,0.0566,-452.5184
27,3,-4.4100,3.7600,-16.9300,10.0777,0.0672,-170.3628
27,4,-11.7000,-27.3000,-17.0600,14.5162,0.0438,-248.8404
28,0,22.2200,35.5700,21.3700,16.2477,0.0366,348.5141
28,1,-0.6500,-6.8000,-24.4900,14.4300,0.0382,-353.6508
28,2,-14.1700,-37.4800,-29.1300,14.1062,0.0541,-412.9397
28,3,-14.5500,-10.1400,-13.9000,9.7285,0.0699,-135.9345
28,4,7.1500,18.8500,46.1500,14.3508,0.0426,663.0917
29,0,2.7200,-19.5000,-55.0700,13.8469,0.0359,-763.2498
29,1,-16.5800,-15.9300,-9.1300,14.7369,0.0379,-135.1518
29,2,0.1100,14.2800,51.7600,13.6508,0.0585,707.3992
29,3,17.2800,31.8300,41.9700,10.4923,0.0657,442.4525
29,4,-3.5300,-10.6800,-29.5300,12.8792,0.0430,-380.7828
30,0,1.1700,-1.5500,17.9500,11.4262,0.0478,205.0254
30,1,-30.1700,-13.5900,2.3400,15.7308,0.0393,36.2754
30,2,25.7300,25.6200,11.3400,15.0331,0.0558,171.9036
30,3,-1.3800,-18.6600,-50.4900,10.2862,0.0630,-520.5233
30,4,4.6500,8.1800,18.8600,12.3377,0.0467,233.0711
31,0,15.9700,14.8000,16.3500,12.0900,0.0547,198.4807
31,1,-12.1800,17.9900,31.5800,15.5446,0.0412,491.6397
31,2,-21.9800,-47.7100,-73.3300,15.7746,0.0447,-1158.8836
31,3,16.4700,17.8500,36.5100,10.9369,0.0603,400.3832
31,4,1.7200,-2.9300,-11.1100,12.2446,0.0469,-136.1752
32,0,0.0500,-15.9200,-30.7200,11.5777,0.0541,-356.5278
32,1,-5.6800,6.5000,-11.4900,14.0131,0.0414,-160.7409
32,2,15.4800,37.4600,85.1700,14.0646,0.0429,1199.4902
32,3,-14.7600,-31.2300,-49.0800,11.0438,0.0539,-543.7166
32,4,4.9100,3.1900,6.1200,12.0100,0.0470,73.6512
33,0,20.7800,20.7300,36.6500,12.6908,0.0517,466.1888
33,1,-2.4100,3.2700,-3.2300,14.0631,0.0434,-45.2819
33,2,-10.7500,-26.2300,-63.6900,13.1915,0.0410,-841.2457
33,3,-1.7600,13.0000,44.2300,10.6746,0.0529,472.8259
33,4,-5.8600,-10.7700,-13.9600,11.6154,0.0481,-162.6685
34,0,10.3300,-10.4500,-31.1800,13.0785,0.0519,-408.3285
34,1,37.7500,40.1600,36.8900,14.5192,0.0419,537.2989
34,2,-5.5100,5.2400,31.4700,13.3008,0.0418,418.7944
34,3,-20.1900,-18.4300,-31.4300,12.1408,0.0514,-382.5311
34,4,-22.3800,-16.5200,-5.7500,11.5238,0.0524,-67.1285
35,0,-20.3400,-30.6700,-20.2200,14.2769,0.0475,-290.1349
35,1,-1.7400,-39.4900,-79.6500,13.5262,0.0438,-1079.0875
35,2,4.6100,10.1200,4.8800,12.8177,0.0417,62.9726
35,3,9.9500,30.1400,48.5700,11.5723,0.0482,563.5188
35,4,7.5200,29.9000,46.4200,11.1054,0.0551,517.1590
36,0,-1.3000,19.0400,49.7100,12.3908,0.0502,616.9006
36,1,-35.4400,-33.7000,5.7900,15.3915,0.0406,87.7474
36,2,19.5100,14.9000,4.7800,14.2885,0.0414,68.9164
36,3,-0.1200,-10.0700,-40.2100,11.1638,0.0501,-449.4023
36,4,17.3500,9.8300,-20.0700,11.7623,0.0581,-235.4988
37,0,-17.2300,-15.9300,-34.9700,12.5646,0.0496,-440.1754
37,1,-13.6900,21.7500,55.4500,13.6823,0.0410,759.5754
37,2,18.3200,-1.1900,-16.0900,15.4308,0.0414,-248.3304
37,3,-14.7300,-14.6100,-4.5400,11.7408,0.0491,-54.0202
37,4,27.3300,9.9800,0.1500,11.9646,0.0671,2.4646
38,0,-10.4700,6.7600,22.6900,12.5754,0.0523,285.6887
38,1,11.6000,25.2900,3.5400,14.2754,0.0436,51.6383
38,2,12.4800,-5.8400,-4.6500,15.6631,0.0414,-73.0751
38,3,11.3900,26.1200,40.7300,10.3969,0.0487,424.7377
38,4,-25.0000,-52.3300,-62.3100,11.9000,0.0490,-744.0509
39,0,-8.7400,1.7300,-5.0300,11.1285,0.0541,-55.8825
39,1,13.6400,2.0400,-23.2500,14.4369,0.0445,-335.5676
39,2,-4.9600,-17.4400,-11.6000,13.6092,0.0422,-158.6035
39,3,12.5900,1.2000,-24.9200,10.7369,0.0502,-267.5039
39,4,-12.5300,12.4700,64.8000,11.6638,0.0481,756.4174
40,0,-3.2200,5.5200,3.7900,10.3492,0.0551,39.5275
40,1,0.9000,-12.7400,-14.7800,14.0331,0.0449,-207.9810
40,2,-2.1600,2.8000,20.2400,11.9823,0.0423,242.6402
40,3,11.8800,-0.7100,-1.9100,11.3115,0.0502,-21.6407
40,4,-7.4000,5.1300,-7.3400,11.3331,0.0512,-82.9220
41,0,1.4000,4.6200,-0.9000,8.7477,0.0656,-7.5697
41,1,5.5300,4.6300,17.3700,14.4085,0.0450,250.4833
41,2,-14.0100,-11.8500,-14.6500,11.9700,0.0463,-175.9090
41,3,8.5600,-3.3200,-2.6100,10.8508,0.0508,-28.4891
41,4,-1.4800,5.9200,0.7900,10.8969,0.0530,8.9223
42,0,-2.9300,-4.3300,-8.9500,8.7638,0.0695,-78.7376
42,1,-4.9100,-10.4400,-15.0700,13.5108,0.0455,-204.0827
42,2,3.7000,17.7100,29.5600,12.2462,0.0459,362.8088
42,3,-1.6400,-10.2000,-6.8800,9.6477,0.0560,-66.9473
42,4,5.7800,7.2600,1.3400,11.0700,0.0534,15.2212
43,0,-46.2300,-43.3000,-38.9700,12.2300,0.0544,-478.9595
43,1,17.7100,22.6200,33.0600,12.5523,0.0450,415.9964
43,2,4.3600,0.6600,-17.0500,10.6023,0.0487,-180.7372
43,3,5.5000,7.1400,17.3400,9.9646,0.0579,173.2001
43,4,18.6600,12.8800,5.6200,12.1477,0.0528,68.9506
44,0,13.1400,59.3700,102.6700,12.0123,0.0406,1235.7170
44,1,-5.0900,-22.8000,-45.4200,12.0069,0.0437,-546.3515
44,2,-5.8400,-10.2000,-10.8600,9.3608,0.0625,-102.2953
44,3,-5.9700,-11.4700,-18.6100,9.1569,0.0597,-171.0948
44,4,3.7600,-14.9000,-27.7800,12.3046,0.0516,-342.5909
45,0,-33.5500,-46.6900,-106.0600,14.5892,0.0366,-1549.0424
45,1,14.9500,20.0400,42.8400,12.7200,0.0427,545.7806
45,2,1.7900,7.6300,17.8300,8.3077,0.0808,148.7429
45,3,16.7500,22.7200,34.1900,9.3100,0.0642,319.7676
45,4,0.0600,-3.7000,11.2000,11.9315,0.0516,133.4424
46,0,-18.8800,14.6700,61.3600,14.4431,0.0371,886.7710
46,1,-3.6100,-18.5600,-38.6000,12.8123,0.0416,-495.3280
46,2,13.0400,11.2500,3.6200,8.4838,0.0964,31.7959
46,3,-3.9500,-20.7000,-43.4200,9.4785,0.0610,-412.8183
46,4,13.4000,13.3400,17.0400,12.5115,0.0514,213.8822
47,0,-11.4700,7.4100,-7.2600,14.5308,0.0370,-105.2191
47,1,29.3700,32.9800,51.5400,12.1677,0.0432,628.5477
47,2,-42.2700,-55.3100,-66.5600,11.3115,0.0545,-755.9125
47,3,4.7800,8.7300,29.4300,8.2931,0.0640,244.6236
47,4,19.5900,6.1900,-7.1500,12.2969,0.0533,-87.5932
48,0,-27.7200,-16.2500,-23.6600,15.0985,0.0383,-357.8526
48,1,43.8400,14.4700,-18.5100,15.4062,0.0488,-284.4618
48,2,-6.7400,35.5300,90.8400,11.4754,0.0481,1044.1321
48,3,-17.6500,-22.4300,-31.1600,8.8854,0.0686,-278.4074
48,4,8.2700,-11.3200,-17.5100,12.3546,0.0574,-216.9787
49,0,13.9800,41.7000,57.9500,16.0738,0.0357,932.9675
49,1,-33.5200,-77.3600,-91.8300,15.2585,0.0352,-1403.9107
49,2,42.4400,49.1800,13.6500,13.2392,0.0408,182.7245
49,3,9.4000,27.0500,49.4800,9.5992,0.0614,476.6319
49,4,-32.3000,-40.5700,-29.2500,13.5046,0.0495,-397.0174
50,0,-7.5500,-21.5300,-63.2300,15.3292,0.0353,-970.0274
50,1,1.4200,34.9400,112.3000,14.3146,0.0341,1608.7217
50,2,-13.3600,-55.8000,-104.9800,12.8577,0.0346,-1351.7306
50,3,10.2700,0.8700,-26.1800,9.2562,0.0638,-242.2706
50,4,9.2200,41.5200,82.0900,12.1115,0.0428,996.0130
51,0,-8.6000,-1.0500,20.4800,15.1854,0.0354,310.9595
51,1,-24.4500,-25.8700,-60.8100,15.3031,0.0342,-931.4636
51,2,12.1200,25.4800,81.2800,12.8300,0.0335,1043.6769
51,3,-6.3200,-16.5900,-17.4600,8.8662,0.0681,-155.9320
51,4,27.2500,18.0300,-23.4900,12.2846,0.0537,-287.5966
52,0,4.6800,13.2800,14.3300,14.8731,0.0351,213.5974
52,1,-5.1900,19.2600,45.1300,14.6531,0.0335,661.9385
52,2,1.0000,-11.1200,-36.6000,12.5254,0.0338,-458.8050
52,3,2.4800,8.8000,25.3900,8.0885,0.0670,205.9553
52,4,-2.9700,-30.2200,-48.2500,11.5492,0.0488,-558.7248
53,0,-0.5100,-5.1900,-18.4700,14.6646,0.0351,-271.0375
53,1,25.0000,30.1900,10.9300,16.5069,0.0325,181.4015
53,2,-10.6600,-11.6600,-0.5400,13.1792,0.0336,-7.5088
53,3,-15.9800,-18.4600,-27.2600,8.4038,0.0639,-230.2677
53,4,2.1500,5.1200,35.3400,11.1454,0.0488,394.1277
54,0,19.2400,19.7500,24.9400,16.0369,0.0345,400.6428
54,1,-6.9700,-31.9700,-62.1600,16.6177,0.0312,-1033.9534
54,2,-10.2200,0.4400,12.1000,12.8877,0.0338,155.9560
54,3,9.7900,25.7700,44.2300,8.4985,0.0577,377.3747
54,4,-11.8400,-13.9900,-19.1100,11.9423,0.0481,-228.8903
55,0,18.0900,-1.1500,-20.9000,17.2031,0.0346,-359.5841
55,1,-32.8000,-25.8300,6.1400,18.7631,0.0306,114.4143
55,2,-1.4000,8.8200,8.3800,12.7108,0.0342,106.8177
55,3,12.4900,2.7000,-23.0700,9.3331,0.0586,-215.1559
55,4,3.6200,15.4600,29.4500,11.7762,0.0473,347.5387
56,0,-32.0100,-50.1000,-48.9500,16.1092,0.0336,-790.2290
56,1,-25.0800,7.7200,33.5500,19.3300,0.0312,648.7626
56,2,20.8900,22.2900,13.4700,13.9823,0.0335,189.0877
56,3,13.9600,1.4700,-1.2300,9.9838,0.0589,-12.1936
56,4,22.2400,18.6200,3.1600,12.0515,0.0466,38.9499
57,0,-3.0300,28.9800,79.0800,15.3315,0.0383,1213.5293
57,1,-21.8400,3.2400,-4.4800,20.6185,0.0317,-92.2680
57,2,28.8200,7.9300,-14.3600,15.7500,0.0336,-225.9033
57,3,-12.5200,-26.4800,-27.9500,10.4877,0.0548,-294.5834
57,4,8.5700,-13.6700,-32.2900,12.4215,0.0467,-401.7300
58,0,-15.4400,-12.4100,-41.3900,13.9385,0.0437,-577.4551
58,1,-5.3500,16.4900,13.2500,19.8800,0.0319,263.9356
58,2,7.6500,-21.1700,-29.1000,16.2008,0.0330,-472.1400
58,3,8.9400,21.4600,47.9400,9.8869,0.0552,475.1640
58,4,4.2000,-4.3700,9.3000,12.7400,0.0467,118.2780
59,0,-24.4400,-9.0000,3.4100,14.3662,0.0440,48.5921
59,1,8.3000,13.6500,-2.8400,20.2408,0.0320,-57.0464
59,2,-4.1400,-11.7900,9.3800,15.5162,0.0330,145.1529
59,3,10.5900,1.6500,-19.8100,10.3977,0.0583,-205.8821
59,4,9.6900,5.4900,9.8600,12.4546,0.0473,123.0620
60,0,1.6900,26.1300,35.1300,13.6138,0.0422,479.3558
60,1,11.2400,2.9400,-10.7100,18.8462,0.0335,-201.7437
60,2,2.4800,6.6200,18.4100,12.4554,0.0384,229.5578
60,3,-31.2400,-41.8300,-43.4800,12.4331,0.0490,-542.6394
60,4,15.8300,6.1400,0.6500,12.1654,0.0473,8.1978
61,0,-5.6000,-7.2900,-33.4200,11.9123,0.0428,-398.4217
61,1,1.0200,-10.2200,-13.1600,15.5523,0.0338,-205.0143
61,2,-7.7800,-10.2600,-16.8800,12.5354,0.0408,-212.0158
61,3,-0.3500,30.8900,72.7200,11.1023,0.0468,808.8043
61,4,12.7100,-3.1200,-9.2600,12.5069,0.0478,-115.9631
62,0,19.0000,24.6000,31.8900,12.2985,0.0466,393.3446
62,1,5.7000,4.6800,14.9000,13.4123,0.0490,200.0729
62,2,2.3300,10.1100,20.3700,9.4500,0.0492,192.9937
62,3,-26.4300,-26.0800,-56.9700,12.4123,0.0473,-708.3620
62,4,-0.6000,-13.3100,-10.1900,10.0685,0.0559,-103.3423
63,0,-2.5500,-21.5500,-46.1500,11.9138,0.0466,-550.8284
63,1,-3.5100,-9.2100,-13.8900,13.5731,0.0544,-189.0314
63,2,4.0300,1.7000,-8.4100,8.7323,0.0741,-73.3127
63,3,9.4300,35.8600,61.9400,12.3477,0.0425,766.3397
63,4,-7.4000,-6.8000,6.5100,9.9285,0.0717,64.1470
64,0,36.7900,39.3400,60.8900,14.0823,0.0420,859.1235
64,1,-30.0500,-26.5400,-17.3300,14.0038,0.0542,-244.1257
64,2,2.2600,-1.7700,-3.4700,7.9738,0.0866,-27.8225
64,3,-2.7200,-12.1500,-48.0100,12.0708,0.0429,-580.0385
64,4,-6.2800,1.1200,7.9200,8.3154,0.0779,65.9451
65,0,-19.5800,-56.3700,-95.7100,15.2285,0.0352,-1459.5006
65,1,4.5100,34.5600,61.1000,13.9515,0.0498,854.1603
65,2,8.1100,5.8500,7.6200,8.5208,0.0888,65.4478
65,3,12.5500,15.2700,27.4200,12.8454,0.0424,352.8683
65,4,-5.5900,0.6900,-0.4300,8.5169,0.0994,-3.5937
66,0,7.7200,27.3000,83.6700,15.7831,0.0340,1321.4982
66,1,17.3100,12.8000,-21.7600,13.3600,0.0538,-290.0253
66,2,-2.7400,-10.8500,-16.7000,7.9115,0.0893,-133.0919
66,3,-1.8000,-14.3500,-29.6200,11.7546,0.0429,-348.7866
66,4,-20.4900,-14.9000,-15.5900,9.9277,0.0940,-156.1726
67,0,7.8300,0.1100,-27.1900,14.9054,0.0346,-405.2736
67,1,-17.2100,-34.5200,-47.3200,14.1477,0.0528,-671.2918
67,2,13.9900,16.7300,27.5800,8.2015,0.0834,227.5938
67,3,-0.6100,1.1900,15.5400,11.0485,0.0450,171.7466
67,4,-4.0000,16.4900,31.3900,9.3246,0.0906,294.1937
68,0,-5.9800,-13.8100,-13.9200,13.9738,0.0344,-194.9905
68,1,-0.3600,16.8500,51.3700,11.6523,0.0556,599.5159
68,2,-10.2100,-24.2000,-40.9300,8.8792,0.0734,-365.2022
68,3,21.5100,22.1200,20.9300,11.7423,0.0434,246.7261
68,4,-4.9600,-0.9600,-17.4500,9.4277,0.0983,-164.6076
69,0,-42.5700,-36.5900,-22.7800,14.7862,0.0363,-338.1564
69,1,9.3900,9.7500,-7.1000,10.4454,0.0554,-73.6217
69,2,15.4800,25.6900,49.8900,8.4631,0.0709,424.0456
69,3,9.9600,-11.5500,-33.6700,11.4346,0.0430,-385.4997
69,4,7.7400,12.7000,13.6600,8.3123,0.1064,114.8972
70,0,0.1000,42.6700,79.2600,14.5608,0.0346,1155.5628
70,1,-11.0600,-20.4500,-30.2000,9.6162,0.0525,-291.4810
70,2,9.1200,-6.3600,-32.0500,6.9477,0.0716,-223.1292
70,3,-1.3300,-11.2900,0.2600,10.5738,0.0449,2.2428
70,4,3.1700,-4.5700,-17.2700,7.8969,0.1142,-136.9018
71,0,-17.3300,-17.4300,-60.1000,14.7062,0.0344,-884.4388
71,1,-25.2300,-14.1700,6.2800,11.1454,0.0530,69.2420
71,2,17.8300,8.7100,15.0700,7.7308,0.0772,117.1750
71,3,7.1500,8.4800,19.7700,10.4362,0.0462,206.7148
71,4,17.5800,14.4100,18.9800,8.9262,0.1052,170.9350
72,0,-8.8000,8.5300,25.9600,13.5031,0.0344,350.8333
72,1,-12.5400,12.6900,26.8600,11.4715,0.0532,308.8002
72,2,37.3000,19.4700,10.7600,10.2815,0.0752,112.0937
72,3,-34.3600,-41.5100,-49.9900,12.2646,0.0412,-614.8195
72,4,18.4000,0.8200,-13.5900,9.5962,0.1062,-130.3246
73,0,-1.8300,6.9700,-1.5600,13.5138,0.0354,-20.8348
73,1,-7.5600,4.9800,-7.7100,11.1885,0.0530,-85.9989
73,2,-9.6300,-46.9300,-66.4000,10.8315,0.0533,-721.7151
73,3,16.1800,50.5400,92.0500,11.1062,0.0393,1024.3056
73,4,2.8400,-15.5600,-16.3800,8.5969,0.0982,-142.3449
74,0,2.4700,4.3000,-2.6700,13.2731,0.0355,-35.2866
74,1,-10.4900,-2.9300,-7.9100,11.9169,0.0535,-94.4196
74,2,13.0100,22.6400,69.5700,11.2338,0.0512,782.6974
74,3,-20.4700,-36.6500,-87.1900,12.6538,0.0381,-1104.6844
74,4,15.4800,12.6400,28.2000,8.8100,0.0927,249.6141
75,0,0.3600,-2.1100,-6.4100,11.8392,0.0366,-75.9667
75,1,17.5600,28.0500,30.9800,12.8292,0.0495,398.8378
75,2,-3.2700,-16.2800,-38.9200,11.3062,0.0502,-440.8529
75,3,-26.7300,-6.2600,30.3900,12.6769,0.0394,385.0048
75,4,12.0800,-3.4000,-16.0400,9.6931,0.0987,-155.8125
76,0,12.5100,12.1500,14.2600,12.6054,0.0372,180.2046
76,1,6.8600,-10.7000,-38.7500,13.0869,0.0493,-507.6462
76,2,-20.5900,-17.3200,-1.0400,12.5800,0.0490,-13.9323
76,3,0.9200,27.6500,33.9100,12.0223,0.0407,408.8032
76,4,0.3000,-11.7800,-8.3800,9.1469,0.0952,-77.7725
